video_id,account,publish_date,publish_time,topic_category,topic_angle,format,hook_text,hook_model,duration_seconds,word_count,views,retention_5s,completion_rate,like_count,comment_count,share_count,favorite_count,like_rate,share_rate,performance_tier,pillars_used,is_repeat,has_script,video_url,video_title,is_hidden,notes
937,视频号小分队,2025-05-27,,—,—,—,,—,,,432,,,1,0,0,,0.23,,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
938,视频号小分队,2025-05-26,,—,—,—,,—,,,445,,,2,1,3,,0.45,0.67,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
939,视频号小分队,2025-05-25,,—,—,—,,—,,,616,,,2,1,1,,0.32,0.16,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
940,视频号小分队,2025-05-24,,—,—,—,,—,,,894,,,2,0,2,,0.22,0.22,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
941,视频号小分队,2025-05-23,,—,—,—,,—,,,987,,,7,0,5,,0.71,0.51,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
942,视频号小分队,2025-05-22,,—,—,—,,—,,,1225,,,4,0,6,,0.33,0.49,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
943,视频号小分队,2025-05-21,,—,—,—,,—,,,1382,,,3,1,1,,0.22,0.07,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
944,视频号小分队,2025-05-20,,—,—,—,,—,,,1164,,,2,0,3,,0.17,0.26,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
945,视频号小分队,2025-05-19,,—,—,—,,—,,,1222,,,12,0,7,,0.98,0.57,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
946,视频号小分队,2025-05-18,,—,—,—,,—,,,1290,,,2,0,2,,0.16,0.16,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
947,视频号小分队,2025-05-17,,—,—,—,,—,,,2240,,,9,1,9,,0.4,0.4,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
948,视频号小分队,2025-05-16,,—,—,—,,—,,,1977,,,4,0,5,,0.2,0.25,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
949,视频号小分队,2025-05-15,,—,—,—,,—,,,1331,,,13,0,8,,0.98,0.6,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
950,视频号小分队,2025-05-14,,—,—,—,,—,,,1452,,,2,0,5,,0.14,0.34,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
951,视频号小分队,2025-05-13,,—,—,—,,—,,,1333,,,7,0,7,,0.53,0.53,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
952,视频号小分队,2025-05-12,,—,—,—,,—,,,1379,,,4,2,7,,0.29,0.51,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
953,视频号小分队,2025-05-11,,—,—,—,,—,,,783,,,3,0,4,,0.38,0.51,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
954,视频号小分队,2025-05-10,,—,—,—,,—,,,973,,,6,0,6,,0.62,0.62,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
955,视频号小分队,2025-05-09,,—,—,—,,—,,,1023,,,7,0,3,,0.68,0.29,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
956,视频号小分队,2025-05-08,,—,—,—,,—,,,1125,,,3,1,1,,0.27,0.09,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
957,视频号小分队,2025-05-07,,—,—,—,,—,,,1030,,,5,0,1,,0.49,0.1,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
958,视频号小分队,2025-05-06,,—,—,—,,—,,,1094,,,6,0,2,,0.55,0.18,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
959,视频号小分队,2025-05-05,,—,—,—,,—,,,1094,,,6,0,3,,0.55,0.27,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
960,视频号小分队,2025-05-04,,—,—,—,,—,,,742,,,3,0,2,,0.4,0.27,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
961,视频号小分队,2025-05-03,,—,—,—,,—,,,798,,,5,0,4,,0.63,0.5,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
962,视频号小分队,2025-05-02,,—,—,—,,—,,,817,,,5,1,4,,0.61,0.49,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
963,视频号小分队,2025-05-01,,—,—,—,,—,,,1070,,,5,1,4,,0.47,0.37,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
964,视频号小分队,2025-04-30,,—,—,—,,—,,,1508,,,6,0,6,,0.4,0.4,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
965,视频号小分队,2025-04-29,,—,—,—,,—,,,1637,,,23,0,6,,1.41,0.37,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
966,视频号小分队,2025-04-28,,—,—,—,,—,,,1686,,,8,1,15,,0.47,0.89,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
967,视频号小分队,2025-04-27,,—,—,—,,—,,,1371,,,2,1,1,,0.15,0.07,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
968,视频号小分队,2025-04-26,,—,—,—,,—,,,1562,,,3,0,10,,0.19,0.64,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
969,视频号小分队,2025-04-25,,—,—,—,,—,,,1851,,,0,0,6,,,0.32,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
970,视频号小分队,2025-04-24,,—,—,—,,—,,,2757,,,4,0,7,,0.15,0.25,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
971,视频号小分队,2025-04-23,,—,—,—,,—,,,2661,,,11,0,11,,0.41,0.41,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
972,视频号小分队,2025-04-22,,—,—,—,,—,,,2215,,,10,0,8,,0.45,0.36,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
973,视频号小分队,2025-04-21,,—,—,—,,—,,,1974,,,4,1,7,,0.2,0.35,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
974,视频号小分队,2025-04-20,,—,—,—,,—,,,1574,,,2,0,9,,0.13,0.57,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
975,视频号小分队,2025-04-19,,—,—,—,,—,,,1673,,,2,0,3,,0.12,0.18,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
976,视频号小分队,2025-04-18,,—,—,—,,—,,,1706,,,7,1,10,,0.41,0.59,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
977,视频号小分队,2025-04-17,,—,—,—,,—,,,1957,,,3,0,4,,0.15,0.2,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
978,视频号小分队,2025-04-16,,—,—,—,,—,,,1555,,,3,0,2,,0.19,0.13,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
979,视频号小分队,2025-04-15,,—,—,—,,—,,,1354,,,1,0,1,,0.07,0.07,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
980,视频号小分队,2025-04-14,,—,—,—,,—,,,1378,,,3,0,5,,0.22,0.36,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
981,视频号小分队,2025-04-13,,—,—,—,,—,,,1092,,,1,0,7,,0.09,0.64,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
982,视频号小分队,2025-04-12,,—,—,—,,—,,,1242,,,2,0,7,,0.16,0.56,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
983,视频号小分队,2025-04-11,,—,—,—,,—,,,1323,,,5,0,3,,0.38,0.23,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
984,视频号小分队,2025-04-10,,—,—,—,,—,,,3027,,,7,4,5,,0.23,0.17,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
985,视频号小分队,2025-04-09,,—,—,—,,—,,,2934,,,8,1,7,,0.27,0.24,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
986,视频号小分队,2025-04-08,,—,—,—,,—,,,1331,,,2,0,10,,0.15,0.75,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
987,视频号小分队,2025-04-07,,—,—,—,,—,,,1421,,,7,1,3,,0.49,0.21,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
988,视频号小分队,2025-04-06,,—,—,—,,—,,,1425,,,3,1,6,,0.21,0.42,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
989,视频号小分队,2025-04-05,,—,—,—,,—,,,1467,,,5,0,6,,0.34,0.41,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
990,视频号小分队,2025-04-04,,—,—,—,,—,,,1476,,,6,1,3,,0.41,0.2,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
991,视频号小分队,2025-04-03,,—,—,—,,—,,,2301,,,4,0,10,,0.17,0.43,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
992,视频号小分队,2025-04-02,,—,—,—,,—,,,2453,,,16,0,10,,0.65,0.41,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
993,视频号小分队,2025-04-01,,—,—,—,,—,,,2656,,,9,0,12,,0.34,0.45,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
994,视频号小分队,2025-03-31,,—,—,—,,—,,,4109,,,14,0,19,,0.34,0.46,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
995,视频号小分队,2025-03-30,,—,—,—,,—,,,2746,,,8,0,10,,0.29,0.36,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
996,视频号小分队,2025-03-29,,—,—,—,,—,,,3297,,,10,0,13,,0.3,0.39,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
997,视频号小分队,2025-03-28,,—,—,—,,—,,,3682,,,16,0,15,,0.43,0.41,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
998,视频号小分队,2025-03-27,,—,—,—,,—,,,3596,,,9,0,25,,0.25,0.7,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
999,视频号小分队,2025-03-26,,—,—,—,,—,,,4655,,,14,2,20,,0.3,0.43,D,,FALSE,FALSE,,,,涨粉:7; 无脚本无标题，分类需人工补充
1000,视频号小分队,2025-03-25,,—,—,—,,—,,,5337,,,21,6,16,,0.39,0.3,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1001,视频号小分队,2025-03-24,,—,—,—,,—,,,2813,,,0,1,11,,,0.39,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1002,视频号小分队,2025-03-23,,—,—,—,,—,,,2293,,,7,0,7,,0.31,0.31,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1003,视频号小分队,2025-03-22,,—,—,—,,—,,,1987,,,0,0,2,,,0.1,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1004,视频号小分队,2025-03-21,,—,—,—,,—,,,2803,,,5,0,11,,0.18,0.39,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1005,视频号小分队,2025-03-20,,—,—,—,,—,,,2274,,,6,1,7,,0.26,0.31,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1006,视频号小分队,2025-03-19,,—,—,—,,—,,,3250,,,11,0,17,,0.34,0.52,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1007,视频号小分队,2025-03-18,,—,—,—,,—,,,3180,,,28,2,13,,0.88,0.41,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1008,视频号小分队,2025-03-17,,—,—,—,,—,,,3440,,,6,3,10,,0.17,0.29,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1009,视频号小分队,2025-03-16,,—,—,—,,—,,,13394,,,28,10,35,,0.21,0.26,C,,FALSE,FALSE,,,,涨粉:12; 无脚本无标题，分类需人工补充
1010,视频号小分队,2025-03-15,,—,—,—,,—,,,28917,,,69,15,49,,0.24,0.17,C,,FALSE,FALSE,,,,涨粉:13; 无脚本无标题，分类需人工补充
1011,视频号小分队,2025-03-14,,—,—,—,,—,,,2769,,,14,2,21,,0.51,0.76,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1012,视频号小分队,2025-03-13,,—,—,—,,—,,,3332,,,16,0,17,,0.48,0.51,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
1013,视频号小分队,2025-03-12,,—,—,—,,—,,,2225,,,10,1,12,,0.45,0.54,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1014,视频号小分队,2025-03-11,,—,—,—,,—,,,2643,,,17,2,14,,0.64,0.53,D,,FALSE,FALSE,,,,涨粉:5; 无脚本无标题，分类需人工补充
1015,视频号小分队,2025-03-10,,—,—,—,,—,,,3657,,,14,1,22,,0.38,0.6,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
1016,视频号小分队,2025-03-09,,—,—,—,,—,,,5261,,,13,2,36,,0.25,0.68,D,,FALSE,FALSE,,,,涨粉:4; 无脚本无标题，分类需人工补充
1017,视频号小分队,2025-03-08,,—,—,—,,—,,,6683,,,26,0,10,,0.39,0.15,D,,FALSE,FALSE,,,,涨粉:4; 无脚本无标题，分类需人工补充
1018,视频号小分队,2025-03-07,,—,—,—,,—,,,8766,,,28,6,40,,0.32,0.46,D,,FALSE,FALSE,,,,涨粉:7; 无脚本无标题，分类需人工补充
1019,视频号小分队,2025-03-06,,—,—,—,,—,,,22016,,,66,4,81,,0.3,0.37,C,,FALSE,FALSE,,,,涨粉:11; 无脚本无标题，分类需人工补充
1020,视频号小分队,2025-03-05,,—,—,—,,—,,,24741,,,96,2,67,,0.39,0.27,C,,FALSE,FALSE,,,,涨粉:19; 无脚本无标题，分类需人工补充
1021,视频号小分队,2025-03-04,,—,—,—,,—,,,161489,,,559,26,473,,0.35,0.29,A,,FALSE,FALSE,,,,涨粉:117; 无脚本无标题，分类需人工补充
1022,视频号小分队,2025-03-03,,—,—,—,,—,,,16578,,,40,4,88,,0.24,0.53,C,,FALSE,FALSE,,,,涨粉:5; 无脚本无标题，分类需人工补充
1023,视频号小分队,2025-03-02,,—,—,—,,—,,,6018,,,24,2,27,,0.4,0.45,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
1024,视频号小分队,2025-03-01,,—,—,—,,—,,,7789,,,30,0,26,,0.39,0.33,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
1025,视频号小分队,2025-02-28,,—,—,—,,—,,,12599,,,39,4,40,,0.31,0.32,C,,FALSE,FALSE,,,,涨粉:9; 无脚本无标题，分类需人工补充
1026,视频号小分队,2025-02-27,,—,—,—,,—,,,12347,,,31,0,47,,0.25,0.38,C,,FALSE,FALSE,,,,涨粉:7; 无脚本无标题，分类需人工补充
1027,视频号小分队,2025-02-26,,—,—,—,,—,,,11591,,,26,4,37,,0.22,0.32,C,,FALSE,FALSE,,,,涨粉:9; 无脚本无标题，分类需人工补充
1028,视频号小分队,2025-02-25,,—,—,—,,—,,,9385,,,18,1,28,,0.19,0.3,D,,FALSE,FALSE,,,,涨粉:9; 无脚本无标题，分类需人工补充
1029,视频号小分队,2025-02-24,,—,—,—,,—,,,8696,,,18,3,25,,0.21,0.29,D,,FALSE,FALSE,,,,涨粉:8; 无脚本无标题，分类需人工补充
1030,视频号小分队,2025-02-23,,—,—,—,,—,,,3410,,,6,0,13,,0.18,0.38,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1031,视频号小分队,2025-02-22,,—,—,—,,—,,,2494,,,4,0,4,,0.16,0.16,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1032,视频号小分队,2025-02-21,,—,—,—,,—,,,2009,,,3,1,6,,0.15,0.3,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1033,视频号小分队,2025-02-20,,—,—,—,,—,,,1444,,,6,0,2,,0.42,0.14,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
1034,视频号小分队,2025-02-19,,—,—,—,,—,,,1393,,,8,0,7,,0.57,0.5,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1035,视频号小分队,2025-02-18,,—,—,—,,—,,,1085,,,3,0,3,,0.28,0.28,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1036,视频号小分队,2025-02-17,,—,—,—,,—,,,856,,,2,0,5,,0.23,0.58,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1037,视频号小分队,2025-02-16,,—,—,—,,—,,,1126,,,7,0,1,,0.62,0.09,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1038,视频号小分队,2025-02-15,,—,—,—,,—,,,2074,,,9,1,9,,0.43,0.43,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1039,视频号小分队,2025-02-14,,—,—,—,,—,,,494,,,0,3,1,,,0.2,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1040,视频号小分队,2025-02-13,,—,—,—,,—,,,697,,,0,0,1,,,0.14,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
1041,视频号小分队,2025-02-12,,—,—,—,,—,,,829,,,5,1,5,,0.6,0.6,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1042,视频号小分队,2025-02-11,,—,—,—,,—,,,1247,,,4,2,3,,0.32,0.24,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1043,视频号小分队,2025-02-10,,—,—,—,,—,,,1584,,,8,0,6,,0.51,0.38,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1044,视频号小分队,2025-02-09,,—,—,—,,—,,,949,,,5,0,4,,0.53,0.42,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1045,视频号小分队,2025-02-08,,—,—,—,,—,,,1175,,,3,0,4,,0.26,0.34,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1046,视频号小分队,2025-02-07,,—,—,—,,—,,,1815,,,3,1,6,,0.17,0.33,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
1047,视频号小分队,2025-02-06,,—,—,—,,—,,,14081,,,21,8,20,,0.15,0.14,C,,FALSE,FALSE,,,,涨粉:7; 无脚本无标题，分类需人工补充
1048,视频号小分队,2025-02-05,,—,—,—,,—,,,6252,,,18,1,20,,0.29,0.32,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1049,视频号小分队,2025-02-04,,—,—,—,,—,,,13245,,,29,2,23,,0.22,0.17,C,,FALSE,FALSE,,,,涨粉:7; 无脚本无标题，分类需人工补充
1050,视频号小分队,2025-02-03,,—,—,—,,—,,,127773,,,373,24,215,,0.29,0.17,A,,FALSE,FALSE,,,,涨粉:161; 无脚本无标题，分类需人工补充
1051,视频号小分队,2025-02-02,,—,—,—,,—,,,200047,,,397,33,254,,0.2,0.13,A,,FALSE,FALSE,,,,涨粉:236; 无脚本无标题，分类需人工补充
1052,视频号小分队,2025-02-01,,—,—,—,,—,,,17613,,,28,5,12,,0.16,0.07,C,,FALSE,FALSE,,,,涨粉:21; 无脚本无标题，分类需人工补充
1053,视频号小分队,2025-01-31,,—,—,—,,—,,,10483,,,28,6,13,,0.27,0.12,C,,FALSE,FALSE,,,,涨粉:22; 无脚本无标题，分类需人工补充
1054,视频号小分队,2025-01-30,,—,—,—,,—,,,6011,,,13,3,10,,0.22,0.17,D,,FALSE,FALSE,,,,涨粉:5; 无脚本无标题，分类需人工补充
1055,视频号小分队,2025-01-29,,—,—,—,,—,,,3949,,,21,3,12,,0.53,0.3,D,,FALSE,FALSE,,,,涨粉:11; 无脚本无标题，分类需人工补充
1056,视频号小分队,2025-01-28,,—,—,—,,—,,,4514,,,15,1,4,,0.33,0.09,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1057,视频号小分队,2025-01-27,,—,—,—,,—,,,4520,,,11,1,7,,0.24,0.15,D,,FALSE,FALSE,,,,涨粉:11; 无脚本无标题，分类需人工补充
1058,视频号小分队,2025-01-26,,—,—,—,,—,,,4670,,,14,0,9,,0.3,0.19,D,,FALSE,FALSE,,,,涨粉:6; 无脚本无标题，分类需人工补充
1059,视频号小分队,2025-01-25,,—,—,—,,—,,,3711,,,16,2,20,,0.43,0.54,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1060,视频号小分队,2025-01-24,,—,—,—,,—,,,2074,,,10,0,12,,0.48,0.58,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1061,视频号小分队,2025-01-23,,—,—,—,,—,,,1433,,,7,2,3,,0.49,0.21,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1062,视频号小分队,2025-01-22,,—,—,—,,—,,,1367,,,3,0,18,,0.22,1.32,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
1063,视频号小分队,2025-01-21,,—,—,—,,—,,,1074,,,6,0,3,,0.56,0.28,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1064,视频号小分队,2025-01-20,,—,—,—,,—,,,865,,,0,0,2,,,0.23,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1065,视频号小分队,2025-01-19,,—,—,—,,—,,,884,,,2,0,8,,0.23,0.9,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1066,视频号小分队,2025-01-18,,—,—,—,,—,,,1265,,,12,1,3,,0.95,0.24,D,,FALSE,FALSE,,,,涨粉:3; 无脚本无标题，分类需人工补充
1067,视频号小分队,2025-01-17,,—,—,—,,—,,,2973,,,24,0,31,,0.81,1.04,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
1068,视频号小分队,2025-01-16,,—,—,—,,—,,,5554,,,148,2,34,,2.66,0.61,D,,FALSE,FALSE,,,,涨粉:18; 无脚本无标题，分类需人工补充
1069,视频号小分队,2025-01-15,,—,—,—,,—,,,5718,,,165,4,32,,2.89,0.56,D,,FALSE,FALSE,,,,涨粉:21; 无脚本无标题，分类需人工补充
1070,视频号小分队,2025-01-14,,—,—,—,,—,,,7377,,,140,6,37,,1.9,0.5,D,,FALSE,FALSE,,,,涨粉:17; 无脚本无标题，分类需人工补充
1071,视频号小分队,2025-01-13,,—,—,—,,—,,,8098,,,205,0,35,,2.53,0.43,D,,FALSE,FALSE,,,,涨粉:19; 无脚本无标题，分类需人工补充
1072,视频号小分队,2025-01-12,,—,—,—,,—,,,13100,,,128,8,30,,0.98,0.23,C,,FALSE,FALSE,,,,涨粉:18; 无脚本无标题，分类需人工补充
1073,视频号小分队,2025-01-11,,—,—,—,,—,,,23149,,,118,4,42,,0.51,0.18,C,,FALSE,FALSE,,,,涨粉:11; 无脚本无标题，分类需人工补充
1074,视频号小分队,2025-01-10,,—,—,—,,—,,,103762,,,399,12,177,,0.38,0.17,A,,FALSE,FALSE,,,,涨粉:62; 无脚本无标题，分类需人工补充
1075,视频号小分队,2025-01-09,,—,—,—,,—,,,124068,,,124,22,134,,0.1,0.11,A,,FALSE,FALSE,,,,涨粉:41; 无脚本无标题，分类需人工补充
1076,视频号小分队,2025-01-08,,—,—,—,,—,,,581,,,8,0,5,,1.38,0.86,D,,FALSE,FALSE,,,,涨粉:2; 无脚本无标题，分类需人工补充
1077,视频号小分队,2025-01-07,,—,—,—,,—,,,531,,,4,3,3,,0.75,0.56,D,,FALSE,FALSE,,,,无脚本无标题，分类需人工补充
1078,视频号小分队,2025-01-06,,—,—,—,,—,,,563,,,10,0,1,,1.78,0.18,D,,FALSE,FALSE,,,,涨粉:1; 无脚本无标题，分类需人工补充
